cell_id,arm,trial_index,seed,param_Dpd,param_alpha,param_R,Tproc_s,Ttx_s,Bpw_bytes,eta,deadline_s,Pcomplete,n_rounds,n_clients,status,duration_s,error
Dpd=100MB|R=50|alpha=0.5,Centralized,12,3494268538,100MB,0.5,50,88.46993774198927,88.46993774198927,104857600,1.0,41.94304,0,1,4,ok,88.4708309173584,
Dpd=100MB|R=50|alpha=0.5,FL,13,3102339629,100MB,0.5,50,41.59236027102452,41.592071643914096,20000000,0.5,41.94304,1,50,4,ok,41.59262275695801,
Dpd=100MB|R=50|alpha=0.5,Centralized,13,3102339629,100MB,0.5,50,88.54330586502329,88.54330586502329,104857600,1.0,41.94304,0,1,4,ok,88.5441722869873,
Dpd=100MB|R=50|alpha=0.5,FL,14,3187793879,100MB,0.5,50,41.59436322504189,41.59407380945049,20000000,0.5,41.94304,1,50,4,ok,41.594627141952515,
Dpd=100MB|R=50|alpha=0.5,Centralized,14,3187793879,100MB,0.5,50,88.68808126891963,88.68808126891963,104857600,1.0,41.94304,0,1,4,ok,88.68895483016968,
Dpd=100MB|R=50|alpha=0.5,FL,15,2980875361,100MB,0.5,50,41.594346886035055,41.59405477670953,20000000,0.5,41.94304,1,50,4,ok,41.59461426734924,
Dpd=100MB|R=50|alpha=0.5,Centralized,15,2980875361,100MB,0.5,50,88.40720626304392,88.40720626304392,104857600,1.0,41.94304,0,1,4,ok,88.4080765247345,
Dpd=100MB|R=50|alpha=0.5,FL,16,671340048,100MB,0.5,50,41.59312845999375,41.59284170472529,20000000,0.5,41.94304,1,50,4,ok,41.593398094177246,
Dpd=100MB|R=50|alpha=0.5,Centralized,16,671340048,100MB,0.5,50,88.51308148505632,88.51308148505632,104857600,1.0,41.94304,0,1,4,ok,88.51385712623596,
Dpd=100MB|R=50|alpha=0.5,FL,17,1805044428,100MB,0.5,50,41.59298920503352,41.592702321126126,20000000,0.5,41.94304,1,50,4,ok,41.593239307403564,
Dpd=100MB|R=50|alpha=0.5,Centralized,17,1805044428,100MB,0.5,50,88.56414345896337,88.56414345896337,104857600,1.0,41.94304,0,1,4,ok,88.56504034996033,
Dpd=100MB|R=50|alpha=0.5,FL,18,986157657,100MB,0.5,50,41.59411488391925,41.59383300016634,20000000,0.5,41.94304,1,50,4,ok,41.59437084197998,
Dpd=100MB|R=50|alpha=0.5,Centralized,18,986157657,100MB,0.5,50,88.58717429696117,88.58717429696117,104857600,1.0,41.94304,0,1,4,ok,88.58808970451355,
Dpd=100MB|R=50|alpha=0.5,FL,19,1063750794,100MB,0.5,50,41.595125611056574,41.59479948040098,20000000,0.5,41.94304,1,50,4,ok,41.59538817405701,
Dpd=100MB|R=50|alpha=0.5,Centralized,19,1063750794,100MB,0.5,50,88.52443794591818,88.52443794591818,104857600,1.0,41.94304,0,1,4,ok,88.52529907226562,
Dpd=100MB|R=5|alpha=1.0,FL,0,2257675733,100MB,1.0,5,4.160468868096359,4.160264141159132,2000000,0.5,83.88608,1,5,4,ok,4.160719156265259,
Dpd=100MB|R=5|alpha=1.0,Centralized,0,2257675733,100MB,1.0,5,88.57219839701429,88.57219839701429,104857600,1.0,83.88608,0,1,4,ok,88.57473993301392,
Dpd=100MB|R=5|alpha=1.0,FL,1,4248632847,100MB,1.0,5,4.160560303018428,4.160355150233954,2000000,0.5,83.88608,1,5,4,ok,4.160810947418213,
Dpd=100MB|R=5|alpha=1.0,Centralized,1,4248632847,100MB,1.0,5,88.51689298299607,88.51689298299607,104857600,1.0,83.88608,0,1,4,ok,88.51782393455505,
Dpd=100MB|R=5|alpha=1.0,FL,2,176808825,100MB,1.0,5,4.1600860700709745,4.159877544851042,2000000,0.5,83.88608,1,5,4,ok,4.160341501235962,
Dpd=100MB|R=5|alpha=1.0,Centralized,2,176808825,100MB,1.0,5,88.55606187402736,88.55606187402736,104857600,1.0,83.88608,0,1,4,ok,88.55758571624756,
Dpd=100MB|R=5|alpha=1.0,FL,3,477667091,100MB,1.0,5,4.1601091109914705,4.15986931102816,2000000,0.5,83.88608,1,5,4,ok,4.160382986068726,
Dpd=100MB|R=5|alpha=1.0,Centralized,3,477667091,100MB,1.0,5,88.51289030595217,88.51289030595217,104857600,1.0,83.88608,0,1,4,ok,88.51371240615845,
Dpd=100MB|R=5|alpha=1.0,FL,4,3992439849,100MB,1.0,5,4.160007658065297,4.15980046405457,2000000,0.5,83.88608,1,5,4,ok,4.160260915756226,
Dpd=100MB|R=5|alpha=1.0,Centralized,4,3992439849,100MB,1.0,5,88.49617387296166,88.49617387296166,104857600,1.0,83.88608,0,1,4,ok,88.49704790115356,
Dpd=100MB|R=5|alpha=1.0,FL,5,1132543419,100MB,1.0,5,4.160772806033492,4.16056390106678,2000000,0.5,83.88608,1,5,4,ok,4.161037445068359,
Dpd=100MB|R=5|alpha=1.0,Centralized,5,1132543419,100MB,1.0,5,88.50227434502449,88.50227434502449,104857600,1.0,83.88608,0,1,4,ok,88.50998425483704,
Dpd=100MB|R=5|alpha=1.0,FL,6,4205763095,100MB,1.0,5,4.164167235023342,4.163959875004366,2000000,0.5,83.88608,1,5,4,ok,4.164416551589966,
Dpd=100MB|R=5|alpha=1.0,Centralized,6,4205763095,100MB,1.0,5,88.53268206806388,88.53268206806388,104857600,1.0,83.88608,0,1,4,ok,88.5335156917572,
Dpd=100MB|R=5|alpha=1.0,FL,7,932891272,100MB,1.0,5,4.1602216069586575,4.160014588735066,2000000,0.5,83.88608,1,5,4,ok,4.160473823547363,
Dpd=100MB|R=5|alpha=1.0,Centralized,7,932891272,100MB,1.0,5,88.56771840201691,88.56771840201691,104857600,1.0,83.88608,0,1,4,ok,88.57022023200989,
Dpd=100MB|R=5|alpha=1.0,FL,8,852770520,100MB,1.0,5,4.161375798983499,4.161171241896227,2000000,0.5,83.88608,1,5,4,ok,4.161630868911743,
Dpd=100MB|R=5|alpha=1.0,Centralized,8,852770520,100MB,1.0,5,88.4907279170584,88.4907279170584,104857600,1.0,83.88608,0,1,4,ok,88.4931526184082,
Dpd=100MB|R=5|alpha=1.0,FL,9,1534422141,100MB,1.0,5,4.160108806099743,4.159903815132566,2000000,0.5,83.88608,1,5,4,ok,4.160360336303711,
Dpd=100MB|R=5|alpha=1.0,Centralized,9,1534422141,100MB,1.0,5,88.48687212402001,88.48687212402001,104857600,1.0,83.88608,0,1,4,ok,88.48930668830872,
Dpd=100MB|R=5|alpha=1.0,FL,10,302468707,100MB,1.0,5,4.1604346740059555,4.16021225892473,2000000,0.5,83.88608,1,5,4,ok,4.160690784454346,
Dpd=100MB|R=5|alpha=1.0,Centralized,10,302468707,100MB,1.0,5,88.55691570800263,88.55691570800263,104857600,1.0,83.88608,0,1,4,ok,88.55779075622559,
Dpd=100MB|R=5|alpha=1.0,FL,11,2079520031,100MB,1.0,5,4.160179389058612,4.159972027991898,2000000,0.5,83.88608,1,5,4,ok,4.1604344844818115,
Dpd=100MB|R=5|alpha=1.0,Centralized,11,2079520031,100MB,1.0,5,88.49253611208405,88.49253611208405,104857600,1.0,83.88608,0,1,4,ok,88.49326801300049,
Dpd=100MB|R=5|alpha=1.0,FL,12,1700413911,100MB,1.0,5,4.160375526058488,4.160175521974452,2000000,0.5,83.88608,1,5,4,ok,4.160619258880615,
Dpd=100MB|R=5|alpha=1.0,Centralized,12,1700413911,100MB,1.0,5,88.58438752905931,88.58438752905931,104857600,1.0,83.88608,0,1,4,ok,88.5852267742157,
Dpd=100MB|R=5|alpha=1.0,FL,13,805893580,100MB,1.0,5,4.160340509028174,4.160131728160195,2000000,0.5,83.88608,1,5,4,ok,4.160594701766968,
Dpd=100MB|R=5|alpha=1.0,Centralized,13,805893580,100MB,1.0,5,88.59050165803637,88.59050165803637,104857600,1.0,83.88608,0,1,4,ok,88.59136724472046,
Dpd=100MB|R=5|alpha=1.0,FL,14,1824708803,100MB,1.0,5,4.160188026027754,4.159982586978003,2000000,0.5,83.88608,1,5,4,ok,4.160450220108032,
Dpd=100MB|R=5|alpha=1.0,Centralized,14,1824708803,100MB,1.0,5,88.62447599694133,88.62447599694133,104857600,1.0,83.88608,0,1,4,ok,88.62534236907959,
Dpd=100MB|R=5|alpha=1.0,FL,15,1579013282,100MB,1.0,5,4.1599990169052035,4.159793108003214,2000000,0.5,83.88608,1,5,4,ok,4.1602630615234375,
Dpd=100MB|R=5|alpha=1.0,Centralized,15,1579013282,100MB,1.0,5,88.58733551902696,88.58733551902696,104857600,1.0,83.88608,0,1,4,ok,88.58808040618896,
Dpd=100MB|R=5|alpha=1.0,FL,16,3087593227,100MB,1.0,5,4.160132932942361,4.159926170948893,2000000,0.5,83.88608,1,5,4,ok,4.160386085510254,
Dpd=100MB|R=5|alpha=1.0,Centralized,16,3087593227,100MB,1.0,5,88.49970685900189,88.49970685900189,104857600,1.0,83.88608,0,1,4,ok,88.5005521774292,
Dpd=100MB|R=5|alpha=1.0,FL,17,4202725473,100MB,1.0,5,4.159767275094055,4.159559922176413,2000000,0.5,83.88608,1,5,4,ok,4.1600258350372314,
Dpd=100MB|R=5|alpha=1.0,Centralized,17,4202725473,100MB,1.0,5,88.54882088897284,88.54882088897284,104857600,1.0,83.88608,0,1,4,ok,88.54967331886292,
Dpd=100MB|R=5|alpha=1.0,FL,18,1925769349,100MB,1.0,5,4.160329686012119,4.1601240071468055,2000000,0.5,83.88608,1,5,4,ok,4.160588264465332,
Dpd=100MB|R=5|alpha=1.0,Centralized,18,1925769349,100MB,1.0,5,88.58047946006991,88.58047946006991,104857600,1.0,83.88608,0,1,4,ok,88.5813901424408,
Dpd=100MB|R=5|alpha=1.0,FL,19,2467609052,100MB,1.0,5,4.160023642005399,4.159820521832444,2000000,0.5,83.88608,1,5,4,ok,4.160285234451294,
Dpd=100MB|R=5|alpha=1.0,Centralized,19,2467609052,100MB,1.0,5,88.55521465092897,88.55521465092897,104857600,1.0,83.88608,0,1,4,ok,88.55867886543274,
Dpd=100MB|R=20|alpha=1.0,FL,0,1465010182,100MB,1.0,20,16.63837711396627,16.638144610682502,8000000,0.5,83.88608,1,20,4,ok,16.63863730430603,
Dpd=100MB|R=20|alpha=1.0,Centralized,0,1465010182,100MB,1.0,20,88.58981233194936,88.58981233194936,104857600,1.0,83.88608,0,1,4,ok,88.59072208404541,
Dpd=100MB|R=20|alpha=1.0,FL,1,4052826986,100MB,1.0,20,16.639173410949297,16.638937302981503,8000000,0.5,83.88608,1,20,4,ok,16.639431953430176,
Dpd=100MB|R=20|alpha=1.0,Centralized,1,4052826986,100MB,1.0,20,88.51429798395839,88.51429798395839,104857600,1.0,83.88608,0,1,4,ok,88.51519274711609,
Dpd=100MB|R=20|alpha=1.0,FL,2,3333267642,100MB,1.0,20,16.63856722600758,16.63833636592608,8000000,0.5,83.88608,1,20,4,ok,16.63881802558899,
Dpd=100MB|R=20|alpha=1.0,Centralized,2,3333267642,100MB,1.0,20,88.49427336303052,88.49427336303052,104857600,1.0,83.88608,0,1,4,ok,88.49513173103333,
Dpd=100MB|R=20|alpha=1.0,FL,3,1964942505,100MB,1.0,20,16.638216593069956,16.637980994652025,8000000,0.5,83.88608,1,20,4,ok,16.638474225997925,
Dpd=100MB|R=20|alpha=1.0,Centralized,3,1964942505,100MB,1.0,20,88.50311078701634,88.50311078701634,104857600,1.0,83.88608,0,1,4,ok,88.50398015975952,
Dpd=100MB|R=20|alpha=1.0,FL,4,3288173415,100MB,1.0,20,16.638970133964904,16.638739505317062,8000000,0.5,83.88608,1,20,4,ok,16.63924264907837,
Dpd=100MB|R=20|alpha=1.0,Centralized,4,3288173415,100MB,1.0,20,88.44682019599713,88.44682019599713,104857600,1.0,83.88608,0,1,4,ok,88.44768571853638,
Dpd=100MB|R=20|alpha=1.0,FL,5,264689826,100MB,1.0,20,16.63855826901272,16.63832360575907,8000000,0.5,83.88608,1,20,4,ok,16.638814449310303,
Dpd=100MB|R=20|alpha=1.0,Centralized,5,264689826,100MB,1.0,20,88.57284486899152,88.57284486899152,104857600,1.0,83.88608,0,1,4,ok,88.57370781898499,
Dpd=100MB|R=20|alpha=1.0,FL,6,406947271,100MB,1.0,20,16.638629547087476,16.638397817034274,8000000,0.5,83.88608,1,20,4,ok,16.638885498046875,
Dpd=100MB|R=20|alpha=1.0,Centralized,6,406947271,100MB,1.0,20,88.57439990993589,88.57439990993589,104857600,1.0,83.88608,0,1,4,ok,88.57859969139099,
Dpd=100MB|R=20|alpha=1.0,FL,7,1658340371,100MB,1.0,20,16.638251828029752,16.63799592689611,8000000,0.5,83.88608,1,20,4,ok,16.638507604599,
Dpd=100MB|R=20|alpha=1.0,Centralized,7,1658340371,100MB,1.0,20,88.54840247298125,88.54840247298125,104857600,1.0,83.88608,0,1,4,ok,88.54936861991882,
Dpd=100MB|R=20|alpha=1.0,FL,8,2439987040,100MB,1.0,20,16.63834364397917,16.638112471438944,8000000,0.5,83.88608,1,20,4,ok,16.638596296310425,
Dpd=100MB|R=20|alpha=1.0,Centralized,8,2439987040,100MB,1.0,20,88.50144395802636,88.50144395802636,104857600,1.0,83.88608,0,1,4,ok,88.50230193138123,
Dpd=100MB|R=20|alpha=1.0,FL,9,274781402,100MB,1.0,20,16.63838586001657,16.63815243472345,8000000,0.5,83.88608,1,20,4,ok,16.63864302635193,
Dpd=100MB|R=20|alpha=1.0,Centralized,9,274781402,100MB,1.0,20,88.48612567700911,88.48612567700911,104857600,1.0,83.88608,0,1,4,ok,88.48700284957886,
Dpd=100MB|R=20|alpha=1.0,FL,10,2834654593,100MB,1.0,20,16.63878476305399,16.63853132899385,8000000,0.5,83.88608,1,20,4,ok,16.639047861099243,
Dpd=100MB|R=20|alpha=1.0,Centralized,10,2834654593,100MB,1.0,20,88.50413559307344,88.50413559307344,104857600,1.0,83.88608,0,1,4,ok,88.50500798225403,
Dpd=100MB|R=20|alpha=1.0,FL,11,3507441816,100MB,1.0,20,16.638903044047765,16.638672489090823,8000000,0.5,83.88608,1,20,4,ok,16.639159679412842,
Dpd=100MB|R=20|alpha=1.0,Centralized,11,3507441816,100MB,1.0,20,88.49856939096935,88.49856939096935,104857600,1.0,83.88608,0,1,4,ok,88.49965214729309,
Dpd=100MB|R=20|alpha=1.0,FL,12,1268384840,100MB,1.0,20,16.639022580930032,16.63879160466604,8000000,0.5,83.88608,1,20,4,ok,16.6392765045166,
Dpd=100MB|R=20|alpha=1.0,Centralized,12,1268384840,100MB,1.0,20,88.58812085003592,88.58812085003592,104857600,1.0,83.88608,0,1,4,ok,88.58894872665405,
Dpd=100MB|R=20|alpha=1.0,FL,13,3694347356,100MB,1.0,20,16.63835644896608,16.638154034735635,8000000,0.5,83.88608,1,20,4,ok,16.63863778114319,
Dpd=100MB|R=20|alpha=1.0,Centralized,13,3694347356,100MB,1.0,20,88.48974712006748,88.48974712006748,104857600,1.0,83.88608,0,1,4,ok,88.4906554222107,
Dpd=100MB|R=20|alpha=1.0,FL,14,2334044999,100MB,1.0,20,16.63841064297594,16.638179884059355,8000000,0.5,83.88608,1,20,4,ok,16.638676404953003,
Dpd=100MB|R=20|alpha=1.0,Centralized,14,2334044999,100MB,1.0,20,88.50221358204726,88.50221358204726,104857600,1.0,83.88608,0,1,4,ok,88.50307083129883,
Dpd=100MB|R=20|alpha=1.0,FL,15,1128373741,100MB,1.0,20,16.639485264080577,16.63925811299123,8000000,0.5,83.88608,1,20,4,ok,16.639735221862793,
Dpd=100MB|R=20|alpha=1.0,Centralized,15,1128373741,100MB,1.0,20,88.59058579197153,88.59058579197153,104857600,1.0,83.88608,0,1,4,ok,88.59149169921875,
Dpd=100MB|R=20|alpha=1.0,FL,16,2409717749,100MB,1.0,20,16.6384653870482,16.638234530226327,8000000,0.5,83.88608,1,20,4,ok,16.63874077796936,
Dpd=100MB|R=20|alpha=1.0,Centralized,16,2409717749,100MB,1.0,20,88.69800421397667,88.69800421397667,104857600,1.0,83.88608,0,1,4,ok,88.69886755943298,
Dpd=100MB|R=20|alpha=1.0,FL,17,1837521567,100MB,1.0,20,16.63853840494994,16.638280774233863,8000000,0.5,83.88608,1,20,4,ok,16.638793230056763,
Dpd=100MB|R=20|alpha=1.0,Centralized,17,1837521567,100MB,1.0,20,88.48683925694786,88.48683925694786,104857600,1.0,83.88608,0,1,4,ok,88.48769283294678,
Dpd=100MB|R=20|alpha=1.0,FL,18,1989211861,100MB,1.0,20,16.638439684989862,16.63819825090468,8000000,0.5,83.88608,1,20,4,ok,16.638697862625122,
Dpd=100MB|R=20|alpha=1.0,Centralized,18,1989211861,100MB,1.0,20,88.53945283300709,88.53945283300709,104857600,1.0,83.88608,0,1,4,ok,88.54037308692932,
Dpd=100MB|R=20|alpha=1.0,FL,19,2075248177,100MB,1.0,20,16.638517453102395,16.63828707416542,8000000,0.5,83.88608,1,20,4,ok,16.638773441314697,
Dpd=100MB|R=20|alpha=1.0,Centralized,19,2075248177,100MB,1.0,20,88.54313136800192,88.54313136800192,104857600,1.0,83.88608,0,1,4,ok,88.54401135444641,
Dpd=100MB|R=50|alpha=1.0,FL,0,1979481448,100MB,1.0,50,41.595064491033554,41.59477989678271,20000000,0.5,83.88608,1,50,4,ok,41.59532356262207,
Dpd=100MB|R=50|alpha=1.0,Centralized,0,1979481448,100MB,1.0,50,88.509035677067,88.509035677067,104857600,1.0,83.88608,0,1,4,ok,88.51158690452576,
Dpd=100MB|R=50|alpha=1.0,FL,1,3110743684,100MB,1.0,50,41.59473700495437,41.59445380955003,20000000,0.5,83.88608,1,50,4,ok,41.595006704330444,
Dpd=100MB|R=50|alpha=1.0,Centralized,1,3110743684,100MB,1.0,50,88.51103664608672,88.51103664608672,104857600,1.0,83.88608,0,1,4,ok,88.51191592216492,
Dpd=100MB|R=50|alpha=1.0,FL,2,4061983829,100MB,1.0,50,41.59701374999713,41.59673181921244,20000000,0.5,83.88608,1,50,4,ok,41.597289085388184,
Dpd=100MB|R=50|alpha=1.0,Centralized,2,4061983829,100MB,1.0,50,88.52083979605231,88.52083979605231,104857600,1.0,83.88608,0,1,4,ok,88.52329540252686,
Dpd=100MB|R=50|alpha=1.0,FL,3,1369636387,100MB,1.0,50,41.597345928894356,41.59705745289102,20000000,0.5,83.88608,1,50,4,ok,41.5976128578186,
Dpd=100MB|R=50|alpha=1.0,Centralized,3,1369636387,100MB,1.0,50,88.52428706095088,88.52428706095088,104857600,1.0,83.88608,0,1,4,ok,88.5252366065979,
Dpd=100MB|R=50|alpha=1.0,FL,4,2422265542,100MB,1.0,50,41.59526111499872,41.594973325845785,20000000,0.5,83.88608,1,50,4,ok,41.59552073478699,
Dpd=100MB|R=50|alpha=1.0,Centralized,4,2422265542,100MB,1.0,50,88.56792357598897,88.56792357598897,104857600,1.0,83.88608,0,1,4,ok,88.5688202381134,
Dpd=100MB|R=50|alpha=1.0,FL,5,3776188605,100MB,1.0,50,41.59687586198561,41.59658939333167,20000000,0.5,83.88608,1,50,4,ok,41.59713530540466,
Dpd=100MB|R=50|alpha=1.0,Centralized,5,3776188605,100MB,1.0,50,88.51458169298712,88.51458169298712,104857600,1.0,83.88608,0,1,4,ok,88.51741456985474,
Dpd=100MB|R=50|alpha=1.0,FL,6,2475629901,100MB,1.0,50,41.59521560790017,41.594936113920994,20000000,0.5,83.88608,1,50,4,ok,41.595473527908325,
Dpd=100MB|R=50|alpha=1.0,Centralized,6,2475629901,100MB,1.0,50,88.5259569559712,88.5259569559712,104857600,1.0,83.88608,0,1,4,ok,88.52879333496094,
Dpd=100MB|R=50|alpha=1.0,FL,7,231293034,100MB,1.0,50,41.59567472699564,41.59538909024559,20000000,0.5,83.88608,1,50,4,ok,41.59592318534851,
Dpd=100MB|R=50|alpha=1.0,Centralized,7,231293034,100MB,1.0,50,88.49593027099036,88.49593027099036,104857600,1.0,83.88608,0,1,4,ok,88.49683022499084,
Dpd=100MB|R=50|alpha=1.0,FL,8,813959583,100MB,1.0,50,41.59761995996814,41.59732994798105,20000000,0.5,83.88608,1,50,4,ok,41.59790253639221,
Dpd=100MB|R=50|alpha=1.0,Centralized,8,813959583,100MB,1.0,50,88.59249083406758,88.59249083406758,104857600,1.0,83.88608,0,1,4,ok,88.59509706497192,
Dpd=100MB|R=50|alpha=1.0,FL,9,1675713458,100MB,1.0,50,41.59550328692421,41.595249981968664,20000000,0.5,83.88608,1,50,4,ok,41.59577536582947,
Dpd=100MB|R=50|alpha=1.0,Centralized,9,1675713458,100MB,1.0,50,88.49065746099222,88.49065746099222,104857600,1.0,83.88608,0,1,4,ok,88.4929792881012,
Dpd=100MB|R=50|alpha=1.0,FL,10,3969374182,100MB,1.0,50,41.59706476307474,41.59677186491899,20000000,0.5,83.88608,1,50,4,ok,41.59733605384827,
Dpd=100MB|R=50|alpha=1.0,Centralized,10,3969374182,100MB,1.0,50,88.57594820007216,88.57594820007216,104857600,1.0,83.88608,0,1,4,ok,88.57687044143677,
Dpd=100MB|R=50|alpha=1.0,FL,11,1008277316,100MB,1.0,50,41.59808121598326,41.59779096045531,20000000,0.5,83.88608,1,50,4,ok,41.59835457801819,
Dpd=100MB|R=50|alpha=1.0,Centralized,11,1008277316,100MB,1.0,50,88.57006487704348,88.57006487704348,104857600,1.0,83.88608,0,1,4,ok,88.5739312171936,
Dpd=100MB|R=50|alpha=1.0,FL,12,3732271575,100MB,1.0,50,41.595950522925705,41.59571699809749,20000000,0.5,83.88608,1,50,4,ok,41.596200704574585,
Dpd=100MB|R=50|alpha=1.0,Centralized,12,3732271575,100MB,1.0,50,88.56863429094665,88.56863429094665,104857600,1.0,83.88608,0,1,4,ok,88.56953072547913,
Dpd=100MB|R=50|alpha=1.0,FL,13,3282862919,100MB,1.0,50,41.59813705296256,41.597804707009345,20000000,0.5,83.88608,1,50,4,ok,41.59840536117554,
Dpd=100MB|R=50|alpha=1.0,Centralized,13,3282862919,100MB,1.0,50,88.52254997892305,88.52254997892305,104857600,1.0,83.88608,0,1,4,ok,88.52344846725464,
Dpd=100MB|R=50|alpha=1.0,FL,14,2090066498,100MB,1.0,50,41.59774277196266,41.59744967101142,20000000,0.5,83.88608,1,50,4,ok,41.59800481796265,
Dpd=100MB|R=50|alpha=1.0,Centralized,14,2090066498,100MB,1.0,50,88.56525903195143,88.56525903195143,104857600,1.0,83.88608,0,1,4,ok,88.566153049469,
Dpd=100MB|R=50|alpha=1.0,FL,15,1210175210,100MB,1.0,50,41.59887232002802,41.598578992066905,20000000,0.5,83.88608,1,50,4,ok,41.59915065765381,
Dpd=100MB|R=50|alpha=1.0,Centralized,15,1210175210,100MB,1.0,50,88.58415493206121,88.58415493206121,104857600,1.0,83.88608,0,1,4,ok,88.5850784778595,
Dpd=100MB|R=50|alpha=1.0,FL,16,2944063547,100MB,1.0,50,41.59810034302063,41.597808939171955,20000000,0.5,83.88608,1,50,4,ok,41.59837555885315,
Dpd=100MB|R=50|alpha=1.0,Centralized,16,2944063547,100MB,1.0,50,88.56211731908843,88.56211731908843,104857600,1.0,83.88608,0,1,4,ok,88.56299376487732,
Dpd=100MB|R=50|alpha=1.0,FL,17,4267443106,100MB,1.0,50,41.59506348497234,41.59477390709799,20000000,0.5,83.88608,1,50,4,ok,41.59535002708435,
Dpd=100MB|R=50|alpha=1.0,Centralized,17,4267443106,100MB,1.0,50,88.51249587105121,88.51249587105121,104857600,1.0,83.88608,0,1,4,ok,88.51480317115784,
Dpd=100MB|R=50|alpha=1.0,FL,18,1740412079,100MB,1.0,50,41.59849463601131,41.59816729603335,20000000,0.5,83.88608,1,50,4,ok,41.59876108169556,
Dpd=100MB|R=50|alpha=1.0,Centralized,18,1740412079,100MB,1.0,50,88.5488764300244,88.5488764300244,104857600,1.0,83.88608,0,1,4,ok,88.54976654052734,
Dpd=100MB|R=50|alpha=1.0,FL,19,3893155623,100MB,1.0,50,41.596580000943504,41.59628773177974,20000000,0.5,83.88608,1,50,4,ok,41.5968496799469,
Dpd=100MB|R=50|alpha=1.0,Centralized,19,3893155623,100MB,1.0,50,88.4326537810266,88.4326537810266,104857600,1.0,83.88608,0,1,4,ok,88.43349623680115,
Dpd=100MB|R=5|alpha=2.0,FL,0,143109033,100MB,2.0,5,4.1602919129654765,4.1600729312049225,2000000,0.5,167.77216,1,5,4,ok,4.160556793212891,
Dpd=100MB|R=5|alpha=2.0,Centralized,0,143109033,100MB,2.0,5,88.5256680479506,88.5256680479506,104857600,1.0,167.77216,1,1,4,ok,88.52646255493164,
Dpd=100MB|R=5|alpha=2.0,FL,1,3071280436,100MB,2.0,5,4.16017504199408,4.1599588200915605,2000000,0.5,167.77216,1,5,4,ok,4.160430908203125,
Dpd=100MB|R=5|alpha=2.0,Centralized,1,3071280436,100MB,2.0,5,88.60542420099955,88.60542420099955,104857600,1.0,167.77216,1,1,4,ok,88.6062843799591,
Dpd=100MB|R=5|alpha=2.0,FL,2,3608266768,100MB,2.0,5,4.160448381910101,4.160229654982686,2000000,0.5,167.77216,1,5,4,ok,4.160719394683838,
Dpd=100MB|R=5|alpha=2.0,Centralized,2,3608266768,100MB,2.0,5,88.48488967097364,88.48488967097364,104857600,1.0,167.77216,1,1,4,ok,88.48583316802979,
Dpd=100MB|R=5|alpha=2.0,FL,3,1235695974,100MB,2.0,5,4.160756357945502,4.160539838951081,2000000,0.5,167.77216,1,5,4,ok,4.161028146743774,
Dpd=100MB|R=5|alpha=2.0,Centralized,3,1235695974,100MB,2.0,5,88.41257066500839,88.41257066500839,104857600,1.0,167.77216,1,1,4,ok,88.41486358642578,
Dpd=100MB|R=5|alpha=2.0,FL,4,1801284341,100MB,2.0,5,4.160346677992493,4.160183246945962,2000000,0.5,167.77216,1,5,4,ok,4.160603046417236,
Dpd=100MB|R=5|alpha=2.0,Centralized,4,1801284341,100MB,2.0,5,88.51498838199768,88.51498838199768,104857600,1.0,167.77216,1,1,4,ok,88.5159215927124,
Dpd=100MB|R=5|alpha=2.0,FL,5,779767341,100MB,2.0,5,4.160707253031433,4.160460849758238,2000000,0.5,167.77216,1,5,4,ok,4.160980701446533,
Dpd=100MB|R=5|alpha=2.0,Centralized,5,779767341,100MB,2.0,5,88.47602768801153,88.47602768801153,104857600,1.0,167.77216,1,1,4,ok,88.48028707504272,
Dpd=100MB|R=5|alpha=2.0,FL,6,2831991522,100MB,2.0,5,4.160511736059561,4.1603045869851485,2000000,0.5,167.77216,1,5,4,ok,4.1607749462127686,
Dpd=100MB|R=5|alpha=2.0,Centralized,6,2831991522,100MB,2.0,5,88.50126582104713,88.50126582104713,104857600,1.0,167.77216,1,1,4,ok,88.50214838981628,
Dpd=100MB|R=5|alpha=2.0,FL,7,2552709255,100MB,2.0,5,4.160605004988611,4.160395620740019,2000000,0.5,167.77216,1,5,4,ok,4.160878658294678,
Dpd=100MB|R=5|alpha=2.0,Centralized,7,2552709255,100MB,2.0,5,88.61158532497939,88.61158532497939,104857600,1.0,167.77216,1,1,4,ok,88.61246180534363,
Dpd=100MB|R=5|alpha=2.0,FL,8,3453732633,100MB,2.0,5,4.160373254911974,4.160154883866198,2000000,0.5,167.77216,1,5,4,ok,4.1606409549713135,
Dpd=100MB|R=5|alpha=2.0,Centralized,8,3453732633,100MB,2.0,5,88.59949822700582,88.59949822700582,104857600,1.0,167.77216,1,1,4,ok,88.60031151771545,
Dpd=100MB|R=5|alpha=2.0,FL,9,773068074,100MB,2.0,5,4.160293623921461,4.1600824650377035,2000000,0.5,167.77216,1,5,4,ok,4.160546541213989,
Dpd=100MB|R=5|alpha=2.0,Centralized,9,773068074,100MB,2.0,5,88.49743966700044,88.49743966700044,104857600,1.0,167.77216,1,1,4,ok,88.49829578399658,
Dpd=100MB|R=5|alpha=2.0,FL,10,4009726356,100MB,2.0,5,4.160562906996347,4.160340404021554,2000000,0.5,167.77216,1,5,4,ok,4.160832405090332,
